station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported
7982,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244627.0
7983,2,"{'mechanical': 1, 'ebike': 1}",1,11,0,1785244702.0
7984,15,"{'mechanical': 15, 'ebike': 0}",1,7,0,1785244714.0
7985,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1785244678.0
7986,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785244725.0
7987,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244628.0
7988,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244633.0
7989,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244745.0
7990,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244693.0
7991,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1785244706.0
7992,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244649.0
7993,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1785244637.0
7994,7,"{'mechanical': 7, 'ebike': 0}",1,3,0,1785244679.0
7995,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244737.0
7996,16,"{'mechanical': 2, 'ebike': 14}",2,5,0,1785244708.0
7997,35,"{'mechanical': 0, 'ebike': 35}",5,0,0,1785244624.0
7998,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244712.0
7999,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244654.0
8000,26,"{'mechanical': 1, 'ebike': 25}",2,3,0,1785244744.0
8001,19,"{'mechanical': 18, 'ebike': 1}",2,3,0,1785244642.0
8002,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785244656.0
8003,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785244674.0
8004,0,"{'mechanical': 0, 'ebike': 0}",2,9,0,1785244739.0
8005,0,"{'mechanical': 0, 'ebike': 0}",4,7,0,1785244702.0
8006,1,"{'mechanical': 1, 'ebike': 0}",3,19,0,1785244694.0
8007,5,"{'mechanical': 1, 'ebike': 4}",3,23,0,1785244685.0
8008,4,"{'mechanical': 4, 'ebike': 0}",0,12,0,1785244677.0
8009,37,"{'mechanical': 0, 'ebike': 37}",2,0,0,1785244737.0
8010,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785244649.0
8011,20,"{'mechanical': 6, 'ebike': 14}",8,4,0,1785244684.0
8012,4,"{'mechanical': 1, 'ebike': 3}",15,0,0,1785244678.0
8013,9,"{'mechanical': 8, 'ebike': 1}",0,3,0,1785244629.0
8014,21,"{'mechanical': 20, 'ebike': 1}",0,2,0,1785244644.0
8015,1,"{'mechanical': 1, 'ebike': 0}",0,11,0,1785244651.0
8016,4,"{'mechanical': 4, 'ebike': 0}",0,19,0,1785244634.0
8017,8,"{'mechanical': 7, 'ebike': 1}",0,7,0,1785244633.0
8018,8,"{'mechanical': 8, 'ebike': 0}",0,8,0,1785244648.0
8020,0,"{'mechanical': 0, 'ebike': 0}",1,8,0,1785244732.0
8021,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244627.0
8022,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244739.0
8023,6,"{'mechanical': 5, 'ebike': 1}",0,5,0,1785244661.0
8025,9,"{'mechanical': 9, 'ebike': 0}",0,2,0,1785244742.0
8026,22,"{'mechanical': 21, 'ebike': 1}",0,1,0,1785244671.0
8027,9,"{'mechanical': 9, 'ebike': 0}",0,30,0,1785244649.0
8028,16,"{'mechanical': 16, 'ebike': 0}",4,6,0,1785244669.0
8029,20,"{'mechanical': 20, 'ebike': 0}",2,25,0,1785244718.0
8030,31,"{'mechanical': 31, 'ebike': 0}",1,3,0,1785244671.0
8031,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244728.0
8032,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244663.0
8033,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244695.0
8034,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244626.0
8035,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244727.0
8036,0,"{'mechanical': 0, 'ebike': 0}",0,18,0,1785244749.0
8037,3,"{'mechanical': 0, 'ebike': 3}",1,11,0,1785244684.0
8038,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244730.0
8039,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785244723.0
8040,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785244633.0
8041,1,"{'mechanical': 0, 'ebike': 1}",1,9,0,1785244726.0
8042,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244716.0
8043,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244655.0
8044,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785244636.0
8045,1,"{'mechanical': 0, 'ebike': 1}",0,13,1,1785244641.0
8046,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785244746.0
8047,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244669.0
8048,1,"{'mechanical': 1, 'ebike': 0}",2,12,0,1785244704.0
8049,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244652.0
8050,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785244736.0
8051,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1785244747.0
8052,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244635.0
8053,0,"{'mechanical': 0, 'ebike': 0}",1,16,0,1785244696.0
8054,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244725.0
8055,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785244641.0
8056,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1785244642.0
8057,1,"{'mechanical': 0, 'ebike': 1}",0,17,1,1785244687.0
8058,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244749.0
8059,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1785244641.0
8060,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244684.0
8061,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244669.0
8062,20,"{'mechanical': 17, 'ebike': 3}",3,0,0,1785244706.0
8063,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785244695.0
8064,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244674.0
8065,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785244632.0
8066,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244665.0
8070,6,"{'mechanical': 6, 'ebike': 0}",0,25,0,1785244677.0
8073,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1785244724.0
8074,0,"{'mechanical': 0, 'ebike': 0}",0,10,0,1785244641.0
8075,11,"{'mechanical': 10, 'ebike': 1}",0,8,0,1785244700.0
8076,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244630.0
8077,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244662.0
8078,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1785244670.0
8079,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785244691.0
8080,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244742.0
8081,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244741.0
8082,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244644.0
8083,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1785244691.0
8084,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244669.0
8085,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244712.0
8086,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244745.0
8087,13,"{'mechanical': 13, 'ebike': 0}",0,6,0,1785244721.0
8088,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785244735.0
8089,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244746.0
8090,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785244660.0
8091,4,"{'mechanical': 3, 'ebike': 1}",0,7,0,1785244648.0
8092,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785244721.0
8093,3,"{'mechanical': 1, 'ebike': 2}",1,11,0,1785244682.0
8094,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785244709.0
8095,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785244623.0
8096,16,"{'mechanical': 16, 'ebike': 0}",0,4,0,1785244711.0
8099,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785244715.0
8101,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1785244678.0
8102,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244700.0
8104,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244635.0
8105,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244626.0
8106,6,"{'mechanical': 6, 'ebike': 0}",0,5,0,1785244628.0
8107,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244649.0
8108,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244683.0
8109,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244745.0
8110,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244722.0
8111,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244713.0
8112,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785244675.0
8113,22,"{'mechanical': 22, 'ebike': 0}",0,1,0,1785244696.0
8114,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785244691.0
8115,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244672.0
8117,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244746.0
8119,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244648.0
8120,4,"{'mechanical': 4, 'ebike': 0}",1,6,0,1785244627.0
8122,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1785244722.0
8123,3,"{'mechanical': 3, 'ebike': 0}",1,7,0,1785244662.0
8125,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244689.0
8128,1,"{'mechanical': 1, 'ebike': 0}",1,9,0,1785244670.0
8129,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244727.0
8130,3,"{'mechanical': 2, 'ebike': 1}",0,8,0,1785244674.0
8131,5,"{'mechanical': 5, 'ebike': 0}",0,6,0,1785244733.0
8133,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244744.0
8134,4,"{'mechanical': 3, 'ebike': 1}",1,6,0,1785244672.0
8137,19,"{'mechanical': 0, 'ebike': 19}",0,11,1,1785244683.0
8138,6,"{'mechanical': 2, 'ebike': 4}",0,17,0,1785244641.0
8139,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244686.0
8141,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785244642.0
8142,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244707.0
8144,7,"{'mechanical': 7, 'ebike': 0}",0,4,0,1785244664.0
8149,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1785244711.0
8150,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785244638.0
8151,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244627.0
8152,15,"{'mechanical': 8, 'ebike': 7}",1,0,0,1785244667.0
8153,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785244718.0
8154,5,"{'mechanical': 5, 'ebike': 0}",1,5,0,1785244687.0
8155,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244647.0
8156,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244702.0
8157,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1785244695.0
8158,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244725.0
8159,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244731.0
8160,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785244648.0
8161,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244626.0
8162,1,"{'mechanical': 1, 'ebike': 0}",1,25,0,1785244733.0
8163,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1785244739.0
8164,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785244747.0
8165,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244708.0
8166,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785244677.0
8167,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244678.0
8168,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244652.0
8169,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1785244636.0
8170,6,"{'mechanical': 4, 'ebike': 2}",0,9,0,1785244661.0
8171,19,"{'mechanical': 19, 'ebike': 0}",1,3,0,1785244665.0
8172,2,"{'mechanical': 2, 'ebike': 0}",0,21,0,1785244712.0
8173,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244703.0
8174,16,"{'mechanical': 14, 'ebike': 2}",2,1,0,1785244749.0
8175,22,"{'mechanical': 21, 'ebike': 1}",1,0,0,1785244674.0
8176,21,"{'mechanical': 1, 'ebike': 20}",3,15,0,1785244667.0
8177,5,"{'mechanical': 2, 'ebike': 3}",0,6,0,1785244646.0
8178,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785244720.0
8179,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1785244625.0
8180,4,"{'mechanical': 4, 'ebike': 0}",1,10,0,1785244669.0
8181,3,"{'mechanical': 3, 'ebike': 0}",0,28,0,1785244654.0
8182,12,"{'mechanical': 12, 'ebike': 0}",2,9,0,1785244694.0
8183,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785244655.0
8184,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244711.0
8185,0,"{'mechanical': 0, 'ebike': 0}",0,10,0,1785244684.0
8187,8,"{'mechanical': 0, 'ebike': 8}",0,7,0,1785244658.0
8188,3,"{'mechanical': 0, 'ebike': 3}",12,8,0,1785244676.0
8189,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244747.0
8190,16,"{'mechanical': 16, 'ebike': 0}",2,9,0,1785244717.0
8191,10,"{'mechanical': 0, 'ebike': 10}",0,13,0,1785244662.0
8193,11,"{'mechanical': 0, 'ebike': 11}",3,13,0,1785244733.0
8194,10,"{'mechanical': 0, 'ebike': 10}",4,9,0,1785244743.0
8196,4,"{'mechanical': 0, 'ebike': 4}",2,12,1,1785244708.0
8197,0,"{'mechanical': 0, 'ebike': 0}",19,12,0,1785244669.0
8198,30,"{'mechanical': 0, 'ebike': 30}",5,5,0,1785244728.0
8199,0,"{'mechanical': 0, 'ebike': 0}",5,18,0,1785244716.0
8200,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1785244626.0
8201,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244667.0
8202,4,"{'mechanical': 2, 'ebike': 2}",1,14,0,1785244696.0
8203,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244743.0
8204,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244706.0
8205,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244665.0
8206,16,"{'mechanical': 16, 'ebike': 0}",0,1,0,1785244680.0
8207,1,"{'mechanical': 0, 'ebike': 1}",0,7,0,1785244705.0
8208,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785244745.0
8209,2,"{'mechanical': 2, 'ebike': 0}",0,12,0,1785244679.0
8210,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244742.0
8211,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244734.0
8212,19,"{'mechanical': 0, 'ebike': 19}",3,4,0,1785244682.0
8213,0,"{'mechanical': 0, 'ebike': 0}",0,17,0,1785244719.0
8214,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785244656.0
8215,2,"{'mechanical': 2, 'ebike': 0}",1,14,0,1785244704.0
8216,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1785244737.0
8217,3,"{'mechanical': 2, 'ebike': 1}",0,11,0,1785244673.0
8218,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244639.0
8219,2,"{'mechanical': 1, 'ebike': 1}",0,17,0,1785244696.0
8220,2,"{'mechanical': 2, 'ebike': 0}",0,9,0,1785244676.0
8221,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244657.0
8224,4,"{'mechanical': 3, 'ebike': 1}",2,13,0,1785244637.0
8225,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1785244664.0
8226,10,"{'mechanical': 9, 'ebike': 1}",0,5,0,1785244634.0
8227,10,"{'mechanical': 7, 'ebike': 3}",0,1,0,1785244668.0
8228,13,"{'mechanical': 13, 'ebike': 0}",5,21,0,1785244631.0
8229,9,"{'mechanical': 9, 'ebike': 0}",2,24,0,1785244668.0
8230,25,"{'mechanical': 25, 'ebike': 0}",0,14,0,1785244704.0
8232,0,"{'mechanical': 0, 'ebike': 0}",0,22,1,1785244646.0
8234,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1785244660.0
8235,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244694.0
8236,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1785244652.0
8237,22,"{'mechanical': 20, 'ebike': 2}",0,1,0,1785244650.0
8238,3,"{'mechanical': 2, 'ebike': 1}",0,12,0,1785244624.0
8239,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244634.0
8240,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1785244626.0
8241,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785244696.0
8242,4,"{'mechanical': 3, 'ebike': 1}",0,15,0,1785244714.0
8243,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1785244664.0
8245,5,"{'mechanical': 0, 'ebike': 5}",1,12,1,1785244739.0
8246,5,"{'mechanical': 0, 'ebike': 5}",1,5,0,1785244739.0
8247,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785244652.0
8248,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244689.0
8249,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785244691.0
8250,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785244729.0
8251,13,"{'mechanical': 13, 'ebike': 0}",1,3,0,1785244662.0
8252,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1785244671.0
8253,11,"{'mechanical': 11, 'ebike': 0}",0,8,0,1785244631.0
8254,8,"{'mechanical': 4, 'ebike': 4}",0,6,0,1785244653.0
7000,13,"{'mechanical': 13, 'ebike': 0}",1,33,0,1785253078.0
7001,5,"{'mechanical': 0, 'ebike': 5}",12,6,0,1785252978.0
7002,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785253037.0
7003,0,"{'mechanical': 0, 'ebike': 0}",0,13,2,1785253067.0
7005,22,"{'mechanical': 17, 'ebike': 5}",1,0,0,1785253070.0
7006,19,"{'mechanical': 17, 'ebike': 2}",0,12,0,1785253059.0
7007,13,"{'mechanical': 10, 'ebike': 3}",0,6,0,1785252995.0
7008,3,"{'mechanical': 3, 'ebike': 0}",0,16,0,1785253087.0
7010,18,"{'mechanical': 16, 'ebike': 2}",1,0,0,1785253060.0
7013,16,"{'mechanical': 15, 'ebike': 1}",0,2,1,1785253014.0
7014,4,"{'mechanical': 4, 'ebike': 0}",0,12,1,1785253059.0
7015,32,"{'mechanical': 26, 'ebike': 6}",0,7,0,1785253054.0
7016,31,"{'mechanical': 30, 'ebike': 1}",2,2,0,1785253035.0
7017,9,"{'mechanical': 7, 'ebike': 2}",0,2,0,1785253036.0
7018,36,"{'mechanical': 32, 'ebike': 4}",1,11,0,1785253064.0
7019,51,"{'mechanical': 36, 'ebike': 15}",1,3,0,1785252976.0
7020,31,"{'mechanical': 30, 'ebike': 1}",2,0,0,1785252996.0
7021,46,"{'mechanical': 38, 'ebike': 8}",0,16,0,1785253024.0
7023,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1785252979.0
7024,21,"{'mechanical': 21, 'ebike': 0}",2,15,0,1785252988.0
7025,26,"{'mechanical': 26, 'ebike': 0}",1,0,0,1785252980.0
7026,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785253010.0
7027,6,"{'mechanical': 5, 'ebike': 1}",1,24,0,1785253049.0
7028,14,"{'mechanical': 14, 'ebike': 0}",0,17,0,1785253047.0
7029,15,"{'mechanical': 9, 'ebike': 6}",0,0,0,1785253080.0
7030,16,"{'mechanical': 13, 'ebike': 3}",1,18,0,1785252978.0
7031,7,"{'mechanical': 5, 'ebike': 2}",1,30,0,1785253033.0
7032,2,"{'mechanical': 1, 'ebike': 1}",2,10,1,1785252978.0
7033,36,"{'mechanical': 35, 'ebike': 1}",5,2,0,1785253074.0
7034,9,"{'mechanical': 9, 'ebike': 0}",0,6,0,1785252975.0
7035,14,"{'mechanical': 13, 'ebike': 1}",0,29,0,1785253079.0
7036,10,"{'mechanical': 10, 'ebike': 0}",0,9,0,1785252973.0
7037,15,"{'mechanical': 15, 'ebike': 0}",1,25,0,1785252986.0
7038,28,"{'mechanical': 22, 'ebike': 6}",0,2,1,1785253073.0
7039,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1785253042.0
7040,7,"{'mechanical': 7, 'ebike': 0}",0,12,0,1785252998.0
7041,12,"{'mechanical': 4, 'ebike': 8}",2,8,1,1785253026.0
7042,20,"{'mechanical': 20, 'ebike': 0}",0,11,0,1785252979.0
7043,14,"{'mechanical': 14, 'ebike': 0}",1,4,0,1785252991.0
7044,11,"{'mechanical': 9, 'ebike': 2}",2,22,0,1785253009.0
7045,17,"{'mechanical': 17, 'ebike': 0}",0,20,0,1785253005.0
7046,31,"{'mechanical': 24, 'ebike': 7}",1,10,0,1785253036.0
7047,22,"{'mechanical': 13, 'ebike': 9}",2,1,0,1785253032.0
7048,43,"{'mechanical': 39, 'ebike': 4}",2,2,0,1785253033.0
7049,6,"{'mechanical': 6, 'ebike': 0}",0,8,1,1785252997.0
7050,13,"{'mechanical': 12, 'ebike': 1}",1,2,0,1785252974.0
7052,40,"{'mechanical': 28, 'ebike': 12}",3,12,0,1785252969.0
7053,27,"{'mechanical': 24, 'ebike': 3}",0,0,0,1785253018.0
7054,3,"{'mechanical': 2, 'ebike': 1}",0,8,0,1785252963.0
7055,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1785253019.0
7057,24,"{'mechanical': 24, 'ebike': 0}",0,3,0,1785253038.0
7058,28,"{'mechanical': 14, 'ebike': 14}",0,11,0,1785253042.0
7059,14,"{'mechanical': 14, 'ebike': 0}",1,0,0,1785253085.0
7061,2,"{'mechanical': 1, 'ebike': 1}",1,12,0,1785253012.0
7063,11,"{'mechanical': 11, 'ebike': 0}",1,11,0,1785253017.0
7064,6,"{'mechanical': 6, 'ebike': 0}",1,12,0,1785252972.0
7065,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785253064.0
7066,11,"{'mechanical': 6, 'ebike': 5}",0,4,0,1785252996.0
7067,2,"{'mechanical': 2, 'ebike': 0}",1,24,0,1785253003.0
7069,11,"{'mechanical': 10, 'ebike': 1}",0,0,0,1785252963.0
7070,10,"{'mechanical': 10, 'ebike': 0}",0,1,0,1785253026.0
7071,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1785252995.0
7073,1,"{'mechanical': 1, 'ebike': 0}",0,22,0,1785253087.0
7074,36,"{'mechanical': 36, 'ebike': 0}",1,18,0,1785253047.0
7075,1,"{'mechanical': 0, 'ebike': 1}",17,9,0,1785252985.0
7076,54,"{'mechanical': 51, 'ebike': 3}",1,2,0,1785253024.0
7077,6,"{'mechanical': 6, 'ebike': 0}",1,12,0,1785253044.0
7078,8,"{'mechanical': 5, 'ebike': 3}",0,7,0,1785253075.0
7079,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1785253002.0
7084,4,"{'mechanical': 4, 'ebike': 0}",1,6,0,1785253026.0
7085,3,"{'mechanical': 0, 'ebike': 3}",0,12,0,1785253024.0
7086,2,"{'mechanical': 1, 'ebike': 1}",0,21,0,1785252975.0
7087,5,"{'mechanical': 2, 'ebike': 3}",0,6,0,1785252992.0
7088,3,"{'mechanical': 1, 'ebike': 2}",0,11,1,1785253008.0
7089,16,"{'mechanical': 16, 'ebike': 0}",1,10,0,1785252984.0
7090,7,"{'mechanical': 4, 'ebike': 3}",1,11,0,1785253069.0
7091,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785253048.0
7093,12,"{'mechanical': 11, 'ebike': 1}",1,12,0,1785252963.0
7094,14,"{'mechanical': 3, 'ebike': 11}",7,4,0,1785252997.0
7095,1,"{'mechanical': 1, 'ebike': 0}",1,13,0,1785253054.0
7096,17,"{'mechanical': 15, 'ebike': 2}",2,0,0,1785253012.0
7097,6,"{'mechanical': 6, 'ebike': 0}",0,8,1,1785253088.0
7098,1,"{'mechanical': 1, 'ebike': 0}",1,13,0,1785253028.0
7099,5,"{'mechanical': 5, 'ebike': 0}",0,34,0,1785253031.0
7100,2,"{'mechanical': 2, 'ebike': 0}",0,25,0,1785253076.0
7101,3,"{'mechanical': 3, 'ebike': 0}",0,24,0,1785253048.0
7102,16,"{'mechanical': 12, 'ebike': 4}",0,15,0,1785253064.0
7103,31,"{'mechanical': 31, 'ebike': 0}",0,2,0,1785253023.0
7104,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785253019.0
7105,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1785253083.0
7106,4,"{'mechanical': 4, 'ebike': 0}",0,19,0,1785253044.0
7107,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1785253001.0
7109,3,"{'mechanical': 2, 'ebike': 1}",0,29,0,1785253027.0
7110,8,"{'mechanical': 8, 'ebike': 0}",0,7,0,1785253037.0
7111,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1785252998.0
7112,15,"{'mechanical': 12, 'ebike': 3}",1,3,0,1785253061.0
7113,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785252987.0
7114,1,"{'mechanical': 0, 'ebike': 1}",0,26,0,1785252976.0
7115,0,"{'mechanical': 0, 'ebike': 0}",3,28,0,1785252971.0
7116,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1785253006.0
7117,5,"{'mechanical': 4, 'ebike': 1}",1,13,0,1785252970.0
7118,17,"{'mechanical': 17, 'ebike': 0}",1,1,0,1785253037.0
7119,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1785253008.0
7120,6,"{'mechanical': 6, 'ebike': 0}",1,4,0,1785253050.0
7121,2,"{'mechanical': 2, 'ebike': 0}",2,23,0,1785252979.0
7122,1,"{'mechanical': 1, 'ebike': 0}",1,13,0,1785253064.0
7123,7,"{'mechanical': 7, 'ebike': 0}",0,8,0,1785253060.0
7124,3,"{'mechanical': 3, 'ebike': 0}",0,16,0,1785253052.0
7126,3,"{'mechanical': 0, 'ebike': 3}",2,12,0,1785253014.0
7127,11,"{'mechanical': 1, 'ebike': 10}",0,4,0,1785252983.0
7128,2,"{'mechanical': 2, 'ebike': 0}",0,21,0,1785253066.0
7129,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785253065.0
7130,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1785253054.0
7131,1,"{'mechanical': 1, 'ebike': 0}",1,13,0,1785253019.0
7132,1,"{'mechanical': 1, 'ebike': 0}",1,7,0,1785253081.0
7133,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1785253039.0
7135,34,"{'mechanical': 33, 'ebike': 1}",0,1,0,1785253079.0
7137,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1785252989.0
